num_container;tipo;teu;ref_bl;supplier;etd;eta;modal;status;frete;frete_total_cont;frete_cont_por_teu;valor_pi;valor_pi_total_cont;pct_processo_no_cont;pct_frete_pi
HLXU5107245;40';2,0;IMFOR00365/24;YNS;2025-05-01;;nan;Entregue;1667,02;13225,42;6612,71;26936,0;80029,6;0,12604665863163514;0,061888179388179386
HLXU5107245;40';2,0;IMP-02/8320;BH Unit;;;nan;Entregue;0,0;13225,42;6612,71;8490,0;80029,6;0,0;0,0
HLXU5107245;40';2,0;IMP-SEA80246/24;AT Express;;;nan;Entregue;5673,451677395259;13225,42;6612,71;18122,0;80029,6;0,4289808321698108;0,31306984203704114
HLXU5107245;40';2,0;IMP-SEA80246/24;AT Express;;;nan;Entregue;5726,548322604741;13225,42;6612,71;18291,6;80029,6;0,4329955738724926;0,31306984203704114
HLXU5218028;40';2,0;CMI25000491;SINOVOE;;;FCL;Entregue;6800,0;12866,92;6433,46;58968,0;283228,0;0,5284870038828251;0,11531678198344865
HLXU5218028;40';2,0;WMFIM250769;Shenzhen Zhenxin;;;Aéreo;Entregue;3506,92;12866,92;6433,46;97500,0;283228,0;0,2725531828906996;0,03596841025641026
HLXU5218028;40';2,0;WMFIM250770;Yiwu Runhui;;2025-04-06;FCL;Entregue;2560,0;12866,92;6433,46;126760,0;283228,0;0,19895981322647532;0,020195645313979174
HLXU5449324;20';1,0;WMFIM261369;Yushi HongKong;;;FCL;Desembaraço;300,71;3000,0;3000,0;20448,0;183598,0;0,10023666666666665;0,014706083724569639
HLXU5449324;20';1,0;WMFIM261369;Yushi HongKong;;;FCL;Desembaraço;848,28;3000,0;3000,0;57682,0;183598,0;0,28276;0,014706147498353039
HLXU5449324;20';1,0;WMFIM261369;Yushi HongKong;;;FCL;Desembaraço;351,01;3000,0;3000,0;23868,0;183598,0;0,11700333333333333;0,014706301323948382
HLXU5449324;20';1,0;WMFIM261369;Yushi HongKong;;;FCL;Desembaraço;1500,0;3000,0;3000,0;81600,0;183598,0;0,5;0,01838235294117647
HLXU9196204;40';2,0;CMI26000667;Lanrun;2026-06-03;2026-12-04;FCL;Booking;2481,19;5143,945;2571,9725;78136,4;186664,97999999998;0,48235158035321146;0,031754598369005994
HLXU9196204;40';2,0;CMI26000667;Lanrun;2026-06-03;2026-12-04;FCL;Booking;14,49;5143,945;2571,9725;456,0;186664,97999999998;0,0028169041465256725;0,03177631578947369
HLXU9196204;40';2,0;CMI26000667;Lanrun;2026-06-03;2026-12-04;FCL;Booking;1359,715;5143,945;2571,9725;53808,0;186664,97999999998;0,26433311398158416;0,02526975542670235
HLXU9196204;40';2,0;CMI26000667;Lanrun;2026-06-03;2026-12-04;FCL;Booking;999,62;5143,945;2571,9725;39558,0;186664,97999999998;0,1943294494789505;0,025269730522271095
HLXU9196204;40';2,0;WMFIM261433;Yushi HongKong;2026-02-03;2026-03-04;FCL;Booking;288,93;5143,945;2571,9725;14706,580000000002;186664,97999999998;0,05616895203972827;0,019646307979149468
HLXU9897858;20';1,0;02/9596;Dacen;2025-02-07;2025-04-07;Aéreo;Entregue;20540,59;30976,06;30976,06;89040,0;220967,0;0,6631117708320554;0,23068946540880503
HLXU9897858;20';1,0;CAI25002028;ISMILE;2025-08-06;2025-10-06;Aéreo;Entregue;2178,5;30976,06;30976,06;12000,0;220967,0;0,0703285053037733;0,18154166666666666
HLXU9897858;20';1,0;CMI25000517;Everich;;2025-06-08;FCL;Entregue;1806,97;30976,06;30976,06;37847,0;220967,0;0,0583344040526781;0,047744074827595316
HLXU9897858;20';1,0;WMFIM250929;YNS;;2025-07-08;FCL;Entregue;6450,0;30976,06;30976,06;82080,0;220967,0;0,20822531981149311;0,07858187134502924
HLXU9910817;40';2,0;IMFOR00243/25;AT Express;;;FCL;Entregue;1850,0;7860,2366999999995;3930,1183499999997;12601,5;76231,74;0,23536186893710212;0,14680791969210014
HLXU9910817;40';2,0;IMFOR00243/25;AT Express;;;FCL;Entregue;1850,0;7860,2366999999995;3930,1183499999997;16719,5;76231,74;0,23536186893710212;0,11064924190316697
HLXU9910817;40';2,0;IMFOR00257/25;AT Express;;;FCL;Entregue;1850,0;7860,2366999999995;3930,1183499999997;15827,0;76231,74;0,23536186893710212;0,11688886080748088
HLXU9910817;40';2,0;IMFOR00257/25;AT Express;;;FCL;Entregue;1850,0;7860,2366999999995;3930,1183499999997;12601,5;76231,74;0,23536186893710212;0,14680791969210014
HLXU9910817;40';2,0;WMFIM251276;YNS;2025-10-12;;FCL;Entregue;460,2367;7860,2366999999995;3930,1183499999997;18482,24;76231,74;0,05855252425159156;0,024901564961822806
HMUU2622631;20';1,0;GOC24050-6;AT Express;2024-03-10;;FCL;Entregue;;17041,0;17041,0;18752,4;211196,6;;
HMUU2622631;20';1,0;GOC24051-2;YNS;;;FCL;Entregue;3125,0;17041,0;17041,0;5460,0;211196,6;0,18338125696848775;0,5723443223443223
HMUU2622631;20';1,0;GOC24070-2;Lanrun;2024-03-10;;FCL;Entregue;6966,0;17041,0;17041,0;103555,2;211196,6;0,40877882753359546;0,067268471308056
HMUU2622631;20';1,0;GOC24070-3;Lanrun;2024-03-10;;FCL;Entregue;6950,0;17041,0;17041,0;81760,0;211196,6;0,4078399154979168;0,08500489236790607
HMUU2622631;20';1,0;GOC24080-1;Everich;;;nan;Entregue;;17041,0;17041,0;1669,0;211196,6;;
HMUU3011363;40';2,0;CMI25000628;Lanrun;;;FCL;Entregue;10,51;2082,4700000000003;1041,2350000000001;871,2;97155,6;0,005046891431809341;0,012063820018365472
HMUU3011363;40';2,0;CMI25000628;Lanrun;;;FCL;Entregue;771,96;2082,4700000000003;1041,2350000000001;64022,40000000001;97155,6;0,37069441576589335;0,012057654820812714
HMUU3011363;40';2,0;WMFIM251312;Yiwu Runhui;2026-02-01;2026-06-02;FCL;Entregue;1300,0;2082,4700000000003;1041,2350000000001;32262,0;97155,6;0,6242586928022972;0,040295083999752034
HMUU3195773;20';1,0;WMFIM251349-A;Yushi HongKong;;;FCL;Desembaraço;621,93;1400,0;1400,0;21456,0;45698,5;0,44423571428571423;0,028986297539149886
HMUU3195773;20';1,0;WMFIM251349-A;Yushi HongKong;;;FCL;Desembaraço;778,07;1400,0;1400,0;24242,5;45698,5;0,5557642857142857;0,03209528720222749
HMUU3653446;40';2,0;CMI25000493;YNS;2025-06-05;2025-10-06;FCL;Entregue;1320,84;2620,84;1310,42;88902,0;182528,0;0,5039758245448024;0,01485725855436323
HMUU3653446;40';2,0;CMI25000494;YNS;2025-06-05;2025-10-06;FCL;Entregue;1300,0;2620,84;1310,42;93626,0;182528,0;0,49602417545519756;0,013885031935573451
HMUU4078418;20';1,0;CMI25000502;Lanrun;;;FCL;Entregue;2250,0;5750,0;5750,0;82398,4;182212,8;0,391304347826087;0,02730635546321288
HMUU4078418;20';1,0;CMI25000588;Everich;2025-09-10;2025-09-11;FCL;Entregue;1250,0;5750,0;5750,0;648,0;182212,8;0,21739130434782608;1,9290123456790123
HMUU4078418;20';1,0;CMI25000594;Lanrun;2025-09-10;2025-09-11;FCL;On Hold;2250,0;5750,0;5750,0;99166,4;182212,8;0,391304347826087;0,02268913664305652
HMUU5491946;40';2,0;CMI25000448;Everich;;;nan;Entregue;3500,99;9329,86;4664,93;50995,2;110408,5;0,3752457164416186;0,06865332423443775
HMUU5491946;40';2,0;CMI25000448;Everich;;;nan;Entregue;1404,87;9329,86;4664,93;20463,3;110408,5;0,15057782217525234;0,06865314978522526
HMUU5491946;40';2,0;IMP-SEA80263/24;Yiwu Runhui;2025-06-01;2025-12-02;nan;Entregue;4424,0;9329,86;4664,93;38950,0;110408,5;0,47417646138312897;0,11358151476251604
HMUU5528972;40';2,0;CMI24000435;Dongguan Alljoyful;2025-07-01;;nan;Entregue;4800,0;14442,11;7221,055;51079,0;229872,8;0,3323614070243198;0,09397208246050236
HMUU5528972;40';2,0;CMI24000446;Lanrun;2025-03-01;;nan;Entregue;4357,11;14442,11;7221,055;91450,0;229872,8;0,30169483544994463;0,04764472389283761
HMUU5528972;40';2,0;IMFOR00368/24;YNS;2025-05-01;;nan;Entregue;3055,96;14442,11;7221,055;50505,0;229872,8;0,2116006594604251;0,06050806850806851
HMUU5528972;40';2,0;IMFOR00368/24;YNS;2025-05-01;;nan;Entregue;2229,04;14442,11;7221,055;36838,8;229872,8;0,15434309806531038;0,06050794271257478
HMUU5663623;40';2,0;CMI24000419;Parisun;;;nan;Entregue;5750,0;11650,0;5825,0;53240,0;295618,0;0,49356223175965663;0,1080015026296018
HMUU5663623;40';2,0;IMP-SEA80222/24;YNS;;;nan;Entregue;2568,112328587363;11650,0;5825,0;53072,0;295618,0;0,2204388264881857;0,048389213306213506
HMUU5663623;40';2,0;IMP-SEA80222/24;YNS;;;nan;Entregue;3331,887671412637;11650,0;5825,0;68856,0;295618,0;0,2859989417521577;0,0483892133062135
HMUU5663623;40';2,0;nan;Lanrun;;;nan;Entregue;;11650,0;5825,0;120450,0;295618,0;;
HMUU7264956;40';2,0;CMI25000540;Everich;;;FCL;Entregue;6450,0;13407,47;6703,735;90333,0;202896,1;0,4810751021631971;0,07140247749991697
HMUU7264956;40';2,0;CMI25000543;Everich;;;LCL;Entregue;126,4;13407,47;6703,735;1327,0;202896,1;0,009427580296655523;0,09525244913338357
HMUU7264956;40';2,0;WMFIM250989;YNS;;;FCL;Entregue;481,07;13407,47;6703,735;7833,599999999999;202896,1;0,035880744092658796;0,06141110089869281
HMUU7264956;40';2,0;WMFIM250989;YNS;;;FCL;Entregue;6350,0;13407,47;6703,735;103402,5;202896,1;0,47361657344748864;0,06141050748289451
HMUU7402509;40';2,0;CMI25000468;Everich;;;FCL;Entregue;1053,03;8763,029999999999;4381,514999999999;37572,240000000005;163397,44;0,12016733937918735;0,028026809154844103
HMUU7402509;40';2,0;IMFOR00009/25;Gocase Int Coöperatief U.A.;2025-02-05;;LCL;Entregue;25,0;8763,029999999999;4381,514999999999;12856,2;163397,44;0,0028528944896913516;0,001944587047494594
HMUU7402509;40';2,0;IMFOR00027/25;YNS;2025-01-04;2025-07-05;FCL;Entregue;2085,0;8763,029999999999;4381,514999999999;76725,0;163397,44;0,2379314004402587;0,027174975562072337
HMUU7402509;40';2,0;IMP-SEA90075/25;AT Express;;2025-09-06;FCL;Entregue;2800,0;8763,029999999999;4381,514999999999;18122,0;163397,44;0,3195241828454314;0,15450833241364087
HMUU7402509;40';2,0;IMP-SEA90075/25;AT Express;;2025-09-06;FCL;Entregue;2800,0;8763,029999999999;4381,514999999999;18122,0;163397,44;0,3195241828454314;0,15450833241364087
HMUU8698256;40';2,0;CMI24000431;Lanrun;;;nan;Entregue;5350,0;13588,81;6794,405;85117,2;224611,2;0,3937062921624484;0,06285451119162755
HMUU8698256;40';2,0;CMI25000450;Lanrun;;;nan;Entregue;5258,84;13588,81;6794,405;84214,0;224611,2;0,38699783130384485;0,062446149096349775
HMUU8698256;40';2,0;IMFOR00377/24;YNS;;;nan;Entregue;2979,97;13588,81;6794,405;55280,0;224611,2;0,21929587653370677;0,053906837916063675
HMUU8835373;20';1,0;CMI25000594;Lanrun;2025-09-10;2025-09-11;FCL;Entregue;2250,0;2250,0;2250,0;88856,0;88856,0;1,0;0,02532186909156388
HMUU9770838;20';1,0;WMFIM251339;YNS;2026-10-01;;FCL;Liberado SEFAZ;384,54;2518,62;2518,62;23814,0;161644,16;0,15267884794053888;0,01614764424288234
HMUU9770838;20';1,0;WMFIM251339;YNS;2026-10-01;;FCL;Liberado SEFAZ;834,08;2518,62;2518,62;51652,56;161644,16;0,33116547950861985;0,01614789276659279
HMUU9770838;20';1,0;WMFIM251340;Yushi HongKong;2026-08-01;2026-06-02;FCL;Entregue;1300,0;2518,62;2518,62;86177,6;161644,16;0,5161556725508414;0,01508512652939975
MSCU1538552;40';2,0;GOC24106;Heyin;2025-10-01;2025-11-02;nan;Entregue;4571,0;18971,0;9485,5;188150,0;294093,9;0,24094670813346686;0,024294445920807865
MSCU1538552;40';2,0;IMFOR00361/24;Everich;2025-09-01;;nan;Entregue;2304,0;18971,0;9485,5;53529,600000000006;294093,9;0,1214485266986453;0,0430416068866571
MSCU1538552;40';2,0;IMFOR00361/24;Everich;2025-09-01;;nan;Entregue;696,0;18971,0;9485,5;16170,3;294093,9;0,0366875757735491;0,043041873063579525
MSCU1538552;40';2,0;IMP-SEA80245/24;AT Express;2025-06-01;2025-04-02;nan;Entregue;5700,0;18971,0;9485,5;18122,0;294093,9;0,30045859469716935;0,3145348195563404
MSCU1538552;40';2,0;IMP-SEA80245/24;AT Express;2025-06-01;2025-04-02;nan;Entregue;5700,0;18971,0;9485,5;18122,0;294093,9;0,30045859469716935;0,3145348195563404
MSCU1971823;40';2,0;CMI25000527;Everich;;2025-04-08;FCL;Entregue;4269,95;21848,29;10924,145;73014,3;292588,82;0,19543634765009069;0,05848100988436511
MSCU1971823;40';2,0;CMI25000527;Everich;;2025-04-08;FCL;Entregue;647,51;21848,29;10924,145;11072,2;292588,82;0,029636644332348205;0,058480699409331476
MSCU1971823;40';2,0;CMI25000527;Everich;;2025-04-08;FCL;Entregue;5793,83;21848,29;10924,145;99072,0;292588,82;0,26518459797082516;0,058481003714470285
MSCU1971823;40';2,0;IMFOR00066/25;AT Express;;2025-01-08;FCL;Entregue;5415,0;21848,29;10924,145;17461,82;292588,82;0,2478454835595829;0,3101051322256214
MSCU1971823;40';2,0;WMFIM250924;YNS;;;FCL;Entregue;5722,0;21848,29;10924,145;91968,5;292588,82;0,261896926487153;0,06221695471819155
MSCU2130789;20';1,0;CMI25000501;Lanrun;;2025-03-10;FCL;Entregue;2781,82;6150,0;6150,0;81815,59999999999;180876,4;0,4523284552845529;0,03400109514566905
MSCU2130789;20';1,0;CMI25000501;Lanrun;;2025-03-10;FCL;Entregue;3368,18;6150,0;6150,0;99060,8;180876,4;0,5476715447154471;0,03400113869461987
MSCU2264748;20';1,0;CMI25000606;Everich;2025-03-11;;FCL;Entregue;36,44;36,44;36,44;1512,0;1512,0;1,0;0,024100529100529098
MSCU2321324;40';2,0;IMFOR00066/25;AT Express;;2025-01-08;FCL;Entregue;5415,0;10830,0;5415,0;17461,82;34923,64;0,5;0,3101051322256214
MSCU2321324;40';2,0;IMFOR00066/25;AT Express;;2025-01-08;FCL;Entregue;5415,0;10830,0;5415,0;17461,82;34923,64;0,5;0,3101051322256214
MSCU2582524;20';1,0;CMI25000588;Everich;2025-09-10;2025-09-11;FCL;Entregue;1000,0;6900,0;6900,0;90820,2;190016,6;0,14492753623188406;0,011010766327314849
MSCU2582524;20';1,0;IMFOR00183/25;Parisun;;2025-02-11;FCL;Entregue;2950,0;6900,0;6900,0;55532,1;190016,6;0,427536231884058;0,053122428289223714
MSCU2582524;20';1,0;IMFOR00184/25;Parisun;2025-05-10;2025-09-11;FCL;Entregue;2400,1;6900,0;6900,0;34995,5;190016,6;0,3478405797101449;0,06858310354188396
MSCU2582524;20';1,0;IMFOR00184/25;Parisun;2025-05-10;2025-09-11;FCL;Entregue;549,9;6900,0;6900,0;8668,8;190016,6;0,07969565217391304;0,06343438538205981
MSCU3219824;40';2,0;02/10394;Shenzhen Ilinois;2025-08-09;2025-09-09;Aéreo;Entregue;650,0;6480,33;3240,165;18040,0;180102,0;0,10030353392496986;0,03603104212860311
MSCU3219824;40';2,0;CMI25000579;Lanrun;;2025-12-10;FCL;Entregue;2900,0;6480,33;3240,165;80768,0;180102,0;0,447508074434481;0,03590530903328051
MSCU3219824;40';2,0;CMI25000579;Lanrun;;2025-12-10;FCL;Entregue;2900,0;6480,33;3240,165;80376,0;180102,0;0,447508074434481;0,03608042201652235
MSCU3219824;40';2,0;WMFIM251077;YNS;2025-03-09;;FCL;Entregue;30,33;6480,33;3240,165;918,0;180102,0;0,004680317206068209;0,033039215686274506
MSCU4214348;20';1,0;IMFOR00195/25;AT Express;2025-09-10;;FCL;Entregue;2300,0;2300,0;2300,0;13243,0;13243,0;1,0;0,17367665936721285
MSCU4374754;40';2,0;IMFOR00076/25;AT Express;;;FCL;Entregue;6075,0;24300,0;12150,0;17461,82;69847,28;0,25;0,34790187964370267
MSCU4374754;40';2,0;IMFOR00076/25;AT Express;;;FCL;Entregue;6075,0;24300,0;12150,0;17461,82;69847,28;0,25;0,34790187964370267
MSCU4374754;40';2,0;IMFOR00076/25;AT Express;;;FCL;Entregue;6075,0;24300,0;12150,0;17461,82;69847,28;0,25;0,34790187964370267
MSCU4374754;40';2,0;IMFOR00076/25;AT Express;;;FCL;Entregue;6075,0;24300,0;12150,0;17461,820000000003;69847,28;0,25;0,3479018796437026
MSCU4744854;20';1,0;GOC23031-8;Lanrun;;;nan;Entregue;3100,0;10296,3;10296,3;117744,0;291007,9;0,3010790283888387;0,02632830547628754
MSCU4744854;20';1,0;GOC23031-9;Lanrun;;;FCL;Entregue;4247,0;10296,3;10296,3;104070,4;291007,9;0,41247826889270905;0,040808913965930754
MSCU4744854;20';1,0;GOC24009-1;Dongguan Alljoyful;;;nan;Entregue;;10296,3;10296,3;13106,0;291007,9;;
MSCU4744854;20';1,0;GOC24014-1;Newcom;;;nan;Entregue;2949,3;10296,3;10296,3;49000,0;291007,9;0,2864427027184523;0,06018979591836735
MSCU4744854;20';1,0;GOC24024-1;Lanrun;;2024-01-06;Aéreo;Entregue;;10296,3;10296,3;7087,5;291007,9;;
MSCU4769795;40';2,0;CMI25000549;Lanrun;2025-06-08;2025-02-09;FCL;Entregue;4637,59;9924,79;4962,395;79832,0;221874,0;0,4672733629628435;0,05809186792263754
MSCU4769795;40';2,0;CMI25000550;Everich;2025-06-08;2025-02-09;FCL;Entregue;428,52;9924,79;4962,395;11664,0;221874,0;0,04317673220289799;0,03673868312757202
MSCU4769795;40';2,0;CMI25000550;Everich;2025-06-08;2025-02-09;FCL;Entregue;3871,48;9924,79;4962,395;105378,0;221874,0;0,39008180525734043;0,036738977775247206
MSCU4769795;40';2,0;CMI25000552;Newcom;;2025-08-09;LCL;Entregue;16,0;9924,79;4962,395;5400,0;221874,0;0,0016121247905497244;0,002962962962962963
MSCU4769795;40';2,0;IAFOR00037/25;Newcom;;2025-06-08;Aéreo;Entregue;971,2;9924,79;4962,395;19600,0;221874,0;0,09785597478636827;0,04955102040816327
MSCU5428914;40';2,0;WMFIM261414;Yushi HongKong;2026-12-02;;FCL;Em Trânsito;175,61;1386,68;693,34;9709,0;71354,65;0,1266406092249113;0,018087341641775674
MSCU5428914;40';2,0;WMFIM261433;Yushi HongKong;2026-02-03;2026-03-04;FCL;Booking;345,85;1386,68;693,34;17604,6;71354,65;0,24940865953211988;0,019645433579859813
MSCU5428914;40';2,0;WMFIM261433;Yushi HongKong;2026-02-03;2026-03-04;FCL;Booking;865,22;1386,68;693,34;44041,05;71354,65;0,6239507312429688;0,019645762305848746
MSCU5456272;40';2,0;CAI26002248;Newcom;;;Aéreo;Entregue;696,65;4696,65;2348,325;14400,0;268310,6;0,14832912820840388;0,04837847222222222
MSCU5456272;40';2,0;CMI25000639;Lanrun;;;FCL;Desembaraço;1250,0;4696,65;2348,325;80376,0;268310,6;0,26614714743487383;0,015551906041604458
MSCU5456272;40';2,0;CMI25000639;Lanrun;;;FCL;Desembaraço;1250,0;4696,65;2348,325;92896,0;268310,6;0,26614714743487383;0,013455907681708578
MSCU5456272;40';2,0;WMFIM251347;Yushi HongKong;2026-10-01;;FCL;Liberado SEFAZ;1500,0;4696,65;2348,325;80638,6;268310,6;0,31937657692184857;0,018601513419131778
MSCU5672073;40';2,0;IMFOR00114/25;AT Express;2025-09-09;2025-10-10;FCL;Entregue;3350,0;13400,0;6700,0;17461,82;69847,28;0,25;0,19184712704632165
MSCU5672073;40';2,0;IMFOR00114/25;AT Express;2025-09-09;2025-10-10;FCL;Entregue;3350,0;13400,0;6700,0;17461,82;69847,28;0,25;0,19184712704632165
MSCU5672073;40';2,0;IMFOR00114/25;AT Express;2025-09-09;2025-10-10;FCL;Entregue;3350,0;13400,0;6700,0;17461,82;69847,28;0,25;0,19184712704632165
MSCU5672073;40';2,0;IMFOR00116/25;AT Express;2025-09-09;2025-10-10;FCL;Entregue;3350,0;13400,0;6700,0;17461,82;69847,28;0,25;0,19184712704632165
MSCU6271130;40';2,0;CMI25000633;Everich;;2026-12-02;FCL;Entregue;21,34;3416,02;1708,01;2120,4;276597,8;0,006247036024379249;0,010064138841727976
MSCU6271130;40';2,0;CMI25000639;Lanrun;;;FCL;Desembaraço;1250,0;3416,02;1708,01;101587,2;276597,8;0,36592291614217715;0,012304699804699806
MSCU6271130;40';2,0;CMI25000639;Lanrun;;;FCL;Desembaraço;1203,77;3416,02;1708,01;84166,4;276597,8;0,3523896230115749;0,014302263135883203
MSCU6271130;40';2,0;CMI25000640;Everich;2026-12-01;;FCL;Desembaraço;762,52;3416,02;1708,01;71902,2;276597,8;0,22321883361338635;0,010604960627073999
MSCU6271130;40';2,0;CMI25000640;Everich;2026-12-01;;FCL;Desembaraço;178,39;3416,02;1708,01;16821,6;276597,8;0,05222159120848238;0,010604817615446807
MSCU7728339;40';2,0;CMI25000606;Everich;2025-03-11;;FCL;Entregue;46,76;6593,68;3296,84;1940,0;222493,1;0,00709163926669174;0,024103092783505153
MSCU7728339;40';2,0;CMI25000611;Lanrun;;2025-01-12;FCL;Entregue;2450,0;6593,68;3296,84;80196,0;222493,1;0,37156792565001634;0,030550152127288142
MSCU7728339;40';2,0;CMI25000611;Lanrun;;2025-01-12;FCL;Entregue;2450,0;6593,68;3296,84;99357,6;222493,1;0,37156792565001634;0,024658405597558716
MSCU7728339;40';2,0;CMI25000615;Yiwu Honglu;;;FCL;Entregue;43,2;6593,68;3296,84;5999,5;222493,1;0,006551728321665595;0,007200600050004167
MSCU7728339;40';2,0;IAFOR00088/25;Shenzhen Zhenxin;;;Aéreo;Entregue;1603,72;6593,68;3296,84;35000,0;222493,1;0,24322078111160989;0,04582057142857143
MSCU8536477;20';1,0;GOC24012-9;Lanrun;;;FCL;Entregue;;7610,65;7610,65;60690,0;83040,0;;
MSCU8536477;20';1,0;GOC24021-2;Newcom;;;FCL;Entregue;3400,0;7610,65;7610,65;8100,0;83040,0;0,4467423938822571;0,41975308641975306
MSCU8536477;20';1,0;GOC24049-1;Newcom;;;FCL;Entregue;1700,0;7610,65;7610,65;2850,0;83040,0;0,22337119694112856;0,5964912280701754
MSCU8536477;20';1,0;GOC24059-1;Newcom;;;LCL;Entregue;1700,0;7610,65;7610,65;6600,000000000001;83040,0;0,22337119694112856;0,2575757575757575
MSCU8536477;20';1,0;GOC24061-1;Newcom;;;nan;Entregue;810,65;7610,65;7610,65;4800,0;83040,0;0,1065152122354858;0,16888541666666665
MSCU8935169;40';2,0;CMI25000580;Everich;;;FCL;Entregue;2250,0;8050,0;4025,0;83478,0;282992,4;0,2795031055900621;0,02695320922877884
MSCU8935169;40';2,0;CMI25000581;Lanrun;;2025-12-10;FCL;Entregue;2900,0;8050,0;4025,0;99840,0;282992,4;0,36024844720496896;0,02904647435897436
MSCU8935169;40';2,0;CMI25000581;Lanrun;;2025-12-10;FCL;Entregue;2900,0;8050,0;4025,0;99674,4;282992,4;0,36024844720496896;0,02909473244885347
MSCU9375710;20';1,0;CMI25000450;Lanrun;;;nan;Entregue;4299,42;4299,42;4299,42;81900,0;81900,0;1,0;0,052495970695970694
MSCU9478454;20';1,0;GOC24012-5;Lanrun;;;FCL;Entregue;;2583,95;2583,95;90360,0;116064,7;;
MSCU9478454;20';1,0;GOC24034-1;Dongguan Alljoyful;;;nan;Entregue;50,0;2583,95;2583,95;10528,7;116064,7;0,019350219624992743;0,0047489243686305044
MSCU9478454;20';1,0;GOC24035-1;Dongguan Alljoyful;;;Aéreo;Entregue;2533,95;2583,95;2583,95;15176,0;116064,7;0,9806497803750073;0,1669708750658935
MSCU9997381;20';1,0;IMFOR00195/25;AT Express;2025-09-10;;FCL;Entregue;2300,0;9200,0;9200,0;13243,0;52972,0;0,25;0,17367665936721285
MSCU9997381;20';1,0;IMFOR00195/25;AT Express;2025-09-10;;FCL;Entregue;2300,0;9200,0;9200,0;13243,0;52972,0;0,25;0,17367665936721285
MSCU9997381;20';1,0;IMFOR00195/25;AT Express;2025-09-10;;FCL;Entregue;2300,0;9200,0;9200,0;13243,0;52972,0;0,25;0,17367665936721285
MSCU9997381;20';1,0;IMFOR00195/25;AT Express;2025-09-10;;FCL;Entregue;2300,0;9200,0;9200,0;13243,0;52972,0;0,25;0,17367665936721285
MSKU2458591;20';1,0;GOC24002-1;Parisun;;2024-12-06;FCL;Entregue;;0,0;0,0;33150,0;66774,0;;
MSKU2458591;20';1,0;GOC24011-1;Newcom;;;FCL;Entregue;;0,0;0,0;33624,0;66774,0;;
MSKU2651177;40';2,0;CMI25000595;Wenzhou Yuanfei;2025-07-10;;FCL;Entregue;1750,0;6124,280000000001;3062,1400000000003;79211,45;208668,95;0,28574787566865;0,022092765629211433
MSKU2651177;40';2,0;WMFIM251142;YNS;2025-08-10;2025-11-11;FCL;Entregue;2490,07;6124,280000000001;3062,1400000000003;73694,1;208668,95;0,4065898358664202;0,03378927213983209
MSKU2651177;40';2,0;WMFIM251142;YNS;2025-08-10;2025-11-11;FCL;Entregue;1884,21;6124,280000000001;3062,1400000000003;55763,4;208668,95;0,3076622884649297;0,033789367219358935
MSKU2867825;20';1,0;GOC23031-2;Lanrun;2023-12-02;2023-01-07;nan;Entregue;3100,0;15500,0;15500,0;95694,98000000004;459993,78;0,2;0,0323945937393999
MSKU2867825;20';1,0;GOC23031-3;Lanrun;;;nan;Entregue;3100,0;15500,0;15500,0;104650,0;459993,78;0,2;0,029622551361681796
MSKU2867825;20';1,0;GOC23031-4;Lanrun;;;nan;Entregue;3100,0;15500,0;15500,0;95772,0;459993,78;0,2;0,03236854195380696
MSKU2867825;20';1,0;GOC23031-5;Lanrun;;2024-02-01;nan;Entregue;3100,0;15500,0;15500,0;83008,8;459993,78;0,2;0,03734543807403552
MSKU2867825;20';1,0;GOC23031-5;Lanrun;;2024-07-01;nan;Entregue;3100,0;15500,0;15500,0;80868,0;459993,78;0,2;0,038334075283177525
MSKU2921859;40';2,0;CMI25000487;Dongguan Alljoyful;;;FCL;Entregue;1400,0;8038,26;4019,13;79994,0;366933,3065;0,1741670461020171;0,017501312598444882
MSKU2921859;40';2,0;WMFIM250760;YNS;;;FCL;Entregue;1138,26;8038,26;4019,13;63827,30649999999;366933,3065;0,1416052727829157;0,01783343309340494
MSKU2921859;40';2,0;WMFIM250780;Parisun;2025-02-05;2025-02-06;FCL;Entregue;2332,25;8038,26;4019,13;87954,0;366933,3065;0,290143638051021;0,026516701912363282
MSKU2921859;40';2,0;WMFIM250780;Parisun;2025-02-05;2025-02-06;FCL;Entregue;397,75;8038,26;4019,13;15000,0;366933,3065;0,04948210184791236;0,026516666666666668
MSKU2921859;40';2,0;WMFIM250783;Parisun;2025-02-05;2025-02-06;FCL;Entregue;2770,0;8038,26;4019,13;120158,0;366933,3065;0,34460194121613386;0,02305298024268047
MSKU4946066;40';2,0;CMI25000632;Everich;;2026-12-02;FCL;Entregue;442,84;2554,18;1277,09;26323,6;109980,4;0,1733785402751568;0,016822926955279673
MSKU4946066;40';2,0;CMI25000632;Everich;;2026-12-02;FCL;Entregue;80,12;2554,18;1277,09;4762,8;109980,4;0,03136818861630739;0,01682203745695809
MSKU4946066;40';2,0;CMI25000632;Everich;;2026-12-02;FCL;Entregue;727,04;2554,18;1277,09;43218,0;109980,4;0,2846471274538208;0,016822620204544402
MSKU4946066;40';2,0;WMFIM251306;Ningbo Toprank;;2026-12-02;LCL;Liberado SEFAZ;4,18;2554,18;1277,09;5800,0;109980,4;0,0016365330556186329;0,0007206896551724138
